song_name,song_artist,track_id,weeks,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-10-04', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08']","['electropop', 'pop']",0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642
מרגיש שלך,Osher Cohen,0eUOTmdTChjShxHH0bZrDR,['2019-03-08'],['israeli mediterranean'],0.62,0.747,1,-4.92,0,0.0386,0.169,0,0.107,0.204,108.091
הכי קרוב אלייך,"Elai Botner, Avraham Aviv Alush",6kULiZnZcFLc5LKretHtjU,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27']",['israeli pop'],0.624,0.796,5,-6.212,1,0.0385,0.0242,0,0.105,0.658,100.056
בסיבוב,"Tuna, Tzlil",5RnhWaP5VD3eJN3J0chPmh,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['israeli hip hop', 'israeli pop']",0.633,0.81,11,-6.819,0,0.0486,0.0997,1.91e-06,0.12,0.665,94.009
כל הזמן הזה,Ravid Plotnik,3rKmSkxh9lnqM3p09W8FTJ,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']",['israeli hip hop'],0.582,0.465,1,-11.032,0,0.0555,0.0591,0,0.267,0.33,147.959
We Will Rock You - Remastered,Queen,54flyrjcdnQdco7300avMJ,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-19']","['electropop', 'pop', 'pop rap']",0.693,0.497,2,-7.316,1,0.119,0.679,0,0.258,0.473,81.308
Thotiana,Blueface,5GBuCHuPKx6UC7VsSPK0t3,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29']","['trap', 'viral rap']",0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025
God's Plan,Drake,6DCZcSspjsKoFjzjrWoCdn,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21']","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169
מחשבות,Yossi Shitrit,5nhdL0kvFVnRLIuygOcfQ9,"['2019-03-08', '2019-03-15', '2019-03-22']",['israeli mediterranean'],0.61,0.582,8,-5.409,1,0.0327,0.293,0,0.122,0.19,132.07
תוכו רצוף אהבה,Ishay Ribo,1QP8gp1xtid9iE9L7SzB8e,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22']",['israeli pop'],0.55,0.464,11,-7.032,0,0.0323,0.565,0,0.221,0.316,71.867
תסביכים,Moshiko Mor,6sAtvpRTZHEHFhIFHlRziA,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19']","['israeli mediterranean', 'mizrahi']",0.731,0.714,1,-5.888,0,0.0665,0.596,0,0.0905,0.87,131.983
Better,Khalid,6zeeWid2sgw4lap2jV61PZ,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2020-09-25']","['electropop', 'pop']",0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1wJRveJZLSb1rjhnUHQiv6,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24']",['brooklyn drill'],0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023
עכשיו הלב פתוח,Benaia Barabi,2UnjouMKvceTMggAGjBSYB,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17']","['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",0.648,0.454,9,-8.915,0,0.0361,0.537,1.35e-05,0.187,0.237,128.07
Jackie Chan,"Tiësto, Dzeko, Preme, Post Malone",4kWO6O1BUXcZmaxitpVUwp,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10']","['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005
Wolves,"Selena Gomez, Marshmello",0tBbt8CrmxbjRP0pueQkyU,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03']","['dance pop', 'pop', 'pop dance', 'post-teen pop']",0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987
365,"Zedd, Katy Perry",2XWjPtKdi5sucFYtVav07d,"['2019-03-08', '2019-03-15', '2019-03-22']","['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",0.745,0.693,2,-5.479,0,0.034,0.339,0,0.123,0.248,98.039
סיגפו,Beit Habubot,6NMXueYXvUAKmDYISUehwy,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-11', '2020-12-18']",['israeli pop'],0.543,0.593,9,-8.937,0,0.0249,0.0162,4.68e-05,0.266,0.27,91.809
Here Comes The Sun - Remastered 2009,The Beatles,6dGnYIeXmHdcikdzNNDMm2,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-05-22', '2020-09-25', '2020-10-09', '2020-10-16', '2020-10-23', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171
Comme ci comme ca,Stephane Legar,3LUlycFjD20nBuNdl44uv9,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19']","['israeli hip hop', 'israeli pop']",0.835,0.719,10,-5.551,0,0.127,0.123,0,0.159,0.878,128.02
בלי עין הרע,Maor Edri,5OqHxJQxURaetyjQVIfDjb,"['2019-03-08', '2019-03-15']",['israeli mediterranean'],0.748,0.785,4,-3.76,0,0.0464,0.0146,0,0.0774,0.531,112.004
Love Of My Life - Remastered 2011,Queen,790YJcgHlN3SaosQCHlWzn,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29']","['electropop', 'pop', 'pop rap']",0.331,0.183,5,-11.63,1,0.0287,0.936,9.07e-06,0.115,0.26,79.195
Everyday,"Logic, Marshmello",4EAV2cKiqKP5UPZmY6dejk,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29']","['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",0.667,0.741,1,-4.099,1,0.0378,0.0425,0,0.0761,0.422,149.908
No Brainer,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",5WvAo7DNuPRmk4APhdPzi8,"['2019-03-08', '2019-03-15', '2019-03-22']","['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702
Murder On My Mind,YNW Melly,7eBqSVxrzQZtK2mmgRG6lC,"['2019-03-08', '2019-03-15', '2019-03-22']","['melodic rap', 'trap']",0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007
Electricity (with Dua Lipa),"Silk City, Diplo, Mark Ronson",5N4erncE7kuUccm7zEmwzk,"['2019-03-08', '2019-03-15']","['edm', 'pop dance']",0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159
you should see me in a crown,Billie Eilish,3XF5xLJHOQQRbWya6hBp7d,"['2019-03-08', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-12-20', '2019-12-27', '2020-01-31', '2020-02-07', '2020-02-14']","['electropop', 'pop']",0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455
There's Nothing Holdin' Me Back,Shawn Mendes,1J2sSGBlCrj2o20xrxLa7N,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-24', '2019-05-31', '2019-06-21']","['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995
Nonstop,Drake,0TlLq3lA83rQOYtrqBqSct,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29']","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983
Be Alright,Dean Lewis,3EPXxR3ImUwfayaurPi3cm,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-26']","['australian pop', 'indie cafe pop', 'pop']",0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684
Taste (feat. Offset),Tyga,5IaHrVsrferBYDm0bDyABy,"['2019-03-08', '2019-03-15', '2019-04-26', '2019-05-03', '2019-05-10', '2019-06-07']","['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994
אל תשאלי,"Gil Vain, Benaia Barabi",1yzINfwcfaS0yOSwvaiQda,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-10', '2020-01-24', '2020-02-07', '2020-02-14', '2020-02-28']",['israeli mediterranean'],0.706,0.651,1,-5.439,0,0.0429,0.446,0,0.0984,0.558,139.934
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-05', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03']","['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011
Powerful,"Red Band, Full Trunk",6bIZYCeCEixok9C8DtlI8P,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-05-01', '2020-05-22', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']",['israeli rock'],0.742,0.865,11,-4.703,0,0.246,0.369,9.93e-06,0.0899,0.703,144.035
Silence,"Marshmello, Khalid",7vGuf3Y35N4wmASOKLUVVU,"['2019-03-08', '2019-03-15', '2019-03-22']","['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971
As a Stone,"Full Trunk, Sivan Talmor",0odehEKB3SeuY8NIm9kBT4,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-06-28', '2019-07-05', '2019-07-12', '2019-07-19', '2019-07-26', '2019-08-02', '2019-08-09', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']",['israeli rock'],0.645,0.763,10,-4.705,0,0.0351,0.355,0.349,0.302,0.559,82.448
בום בלב,Nofar Salman,7eRWowqhxv6vNUIrisWksV,['2019-03-08'],['israeli mediterranean'],0.659,0.463,6,-6.379,0,0.0408,0.817,0,0.0665,0.318,112.025
Look Alive (feat. Drake),BlocBoy JB,4qKcDkK6siZ7Jp1Jb4m0aL,"['2019-03-08', '2019-03-15', '2019-03-22']","['pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap']",0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022
Symphony (feat. Zara Larsson),Clean Bandit,1x5sYLZiu9r5E43kMlt9f8,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-12']","['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863
גם זה יעבור,Tuna,7vlw3ezpsoXCBONhNXLOcV,"['2019-03-08', '2019-03-15', '2019-03-22', '2019-03-29', '2019-04-12', '2019-04-19', '2019-04-26', '2019-05-03', '2019-05-10', '2019-05-17', '2019-05-24', '2019-05-31', '2019-06-07', '2019-06-14', '2019-06-21', '2019-07-19', '2019-08-02', '2019-08-16', '2019-08-23', '2019-08-30', '2019-09-06', '2019-09-13', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.56,0.62,11,-7.778,0,0.089,0.36,0.000106,0.1,0.411,156.178
